"artist","track","plays","danceability","energy","key","loudness","mode","speechiness","acousticness","instrumentalness","liveness","valence","tempo","time_signature","duration_s","liked"
"Kendrick Lamar","Backseat Freestyle",4,0.546,0.651,"C#",-7.601,"Major",0.3,0.000739,0,0.235,0.646,77.878,"4/4",213,0
"Kendrick Lamar","Big Shot (with Travis Scott)",4,0.855,0.478,"C#",-9.116,"Major",0.193,0.00759,0,0.101,0.284,130.018,"4/4",222,0
"Kendrick Lamar","Bitch, Don’t Kill My Vibe",2,0.587,0.698,"C#",-8.948,"Major",0.0943,0.0152,0,0.442,0.0985,133.954,"4/4",311,0
"Kendrick Lamar","Black Panther",4,0.618,0.582,"C#",-9.454,"Major",0.297,0.625,3.84e-06,0.265,0.48,90.035,"4/4",131,0
"Kendrick Lamar","BLOOD.",2,0.357,0.238,"G#",-16.78,"Minor",0.265,0.142,0.0859,0.55,0.494,156.907,"4/4",118,0
"Kendrick Lamar","Complexion (A Zulu Love)",2,0.665,0.558,"D",-7.863,"Minor",0.303,0.566,4.57e-06,0.219,0.37,89.953,"4/4",263,0
"Kendrick Lamar","Compton",1,0.342,0.907,"C#",-4.432,"Minor",0.415,0.0815,0,0.383,0.225,170.38,"4/4",248,0
"Kendrick Lamar","DNA.",63,0.638,0.523,"C#",-6.664,"Major",0.357,0.00454,0,0.0842,0.422,139.913,"4/4",186,1
"Kendrick Lamar","DUCKWORTH.",36,0.552,0.731,"G",-6.873,"Major",0.615,0.0536,0,0.258,0.632,174.516,"4/4",249,1
"Kendrick Lamar","ELEMENT.",39,0.748,0.705,"E",-4.547,"Minor",0.485,0.204,0,0.246,0.483,189.891,"4/4",209,1
"Kendrick Lamar","FEAR.",1,0.588,0.479,"C#",-7.039,"Major",0.281,0.604,7.2e-06,0.527,0.434,150.414,"4/4",461,0
"Kendrick Lamar","For Free? - Interlude",5,0.526,0.896,"G#",-4.708,"Major",0.197,0.588,0,0.37,0.745,129.313,"1/4",131,0
"Kendrick Lamar","For Sale? - Interlude",2,0.301,0.686,"D",-8.36,"Major",0.0831,0.442,0.000115,0.121,0.276,79.036,"3/4",292,0
"Kendrick Lamar","GOD.",2,0.706,0.557,"C",-5.8,"Major",0.0813,0.0347,0,0.276,0.205,132.98,"4/4",249,0
"Kendrick Lamar","good kid",1,0.451,0.831,"F",-8.641,"Minor",0.307,0.0623,0,0.185,0.41,176.162,"4/4",214,0
"Kendrick Lamar","Hood Politics",2,0.731,0.661,"F#",-6.562,"Minor",0.376,0.145,0,0.12,0.369,87.912,"4/4",293,0
"Kendrick Lamar","How Much a Dollar Cost",2,0.624,0.729,"C#",-4.747,"Major",0.198,0.415,0,0.135,0.334,87.948,"4/4",262,0
"Kendrick Lamar","HUMBLE.",55,0.908,0.621,"C#",-6.638,"Minor",0.102,0.000282,5.39e-05,0.0958,0.421,150.011,"4/4",177,1
"Kendrick Lamar","i",1,0.755,0.884,"A#",-5.296,"Minor",0.0638,0.0208,2.97e-06,0.248,0.897,121.927,"4/4",232,0
"Kendrick Lamar","Institutionalized",4,0.539,0.731,"D#",-5.085,"Minor",0.453,0.112,1.19e-06,0.129,0.568,81.114,"4/4",272,0
"Kendrick Lamar","King Kunta",44,0.884,0.657,"F#",-4.569,"Minor",0.0977,0.00589,0,0.154,0.489,107.059,"4/4",235,1
"Kendrick Lamar","Kush & Corinthians (feat. BJ The Chicago Kid)",1,0.383,0.731,"C#",-5.996,"Major",0.201,0.726,0,0.504,0.306,176.781,"4/4",305,0
"Kendrick Lamar","LOVE. FEAT. ZACARI.",75,0.8,0.585,"A#",-7.343,"Major",0.0924,0.264,0,0.153,0.779,126.058,"4/4",213,1
"Kendrick Lamar","LOYALTY. FEAT. RIHANNA.",41,0.658,0.535,"A",-8.983,"Minor",0.0573,0.0265,0,0.2,0.419,110.684,"4/4",227,1
"Kendrick Lamar","LUST.",54,0.678,0.562,"D#",-9.197,"Minor",0.508,0.193,0,0.104,0.566,94.241,"4/4",308,1
"Kendrick Lamar","m.A.A.d city",60,0.487,0.729,"D",-6.815,"Major",0.271,0.0538,4.07e-06,0.44,0.217,91.048,"4/4",350,1
"Kendrick Lamar","Momma",3,0.615,0.743,"C#",-4.58,"Major",0.325,0.254,0,0.665,0.515,111.914,"5/4",283,0
"Kendrick Lamar","Money Trees",2,0.716,0.531,"G",-7.355,"Major",0.122,0.0703,0,0.224,0.344,71.994,"4/4",387,0
"Kendrick Lamar","Mortal Man",2,0.567,0.525,"A#",-9.043,"Minor",0.75,0.665,0,0.708,0.416,86.935,"4/4",727,0
"Kendrick Lamar","Poetic Justice",1,0.779,0.572,"F#",-9.985,"Minor",0.378,0.157,0,0.246,0.647,135.956,"4/4",300,0
"Kendrick Lamar","Real",1,0.652,0.458,"C#",-12.272,"Major",0.194,0.0282,0,0.664,0.174,100.046,"4/4",443,0
"Kendrick Lamar","Sherane a.k.a Master Splinter’s Daughter",2,0.503,0.508,"A#",-11.094,"Minor",0.52,0.486,0.0102,0.124,0.317,81.908,"4/4",274,0
"Kendrick Lamar","Sing About Me, I'm Dying of Thirst",1,0.654,0.753,"B",-7.556,"Minor",0.395,0.303,8.08e-05,0.13,0.371,110.722,"5/4",724,0
"Kendrick Lamar","Swimming Pools (Drank) (extended version)",1,0.716,0.485,"C#",-7.745,"Major",0.404,0.123,2.69e-05,0.604,0.26,74.132,"4/4",314,0
"Kendrick Lamar","The Art of Peer Pressure",2,0.555,0.611,"A#",-9.216,"Minor",0.356,0.286,0.00106,0.273,0.411,94.939,"4/4",325,0
"Kendrick Lamar","The Blacker the Berry",33,0.553,0.852,"A#",-4.08,"Minor",0.305,0.00713,0,0.463,0.27,176.058,"4/4",329,1
"Kendrick Lamar","These Walls",3,0.752,0.489,"C#",-5.233,"Major",0.137,0.11,3.57e-06,0.202,0.373,108.005,"4/4",301,0
"Kendrick Lamar","u",2,0.667,0.508,"F",-10.337,"Major",0.451,0.341,0,0.644,0.093,89.436,"3/4",259,0
"Kendrick Lamar","untitled 01 | 08.19.2014.",1,0.57,0.584,"D",-11.708,"Major",0.405,0.321,0,0.0868,0.107,102.19,"4/4",248,0
"Kendrick Lamar","untitled 02 | 06.23.2014.",1,0.667,0.508,"F",-10.337,"Major",0.451,0.341,0,0.644,0.093,89.436,"3/4",259,0
"Kendrick Lamar","untitled 04 | 08.14.2014.",1,0.512,0.128,"E",-21.49,"Minor",0.252,0.864,0,0.512,0.219,103.056,"4/4",110,0
"Kendrick Lamar","untitled 06 | 06.30.2014.",1,0.669,0.541,"E",-11.291,"Minor",0.0461,0.0992,7.69e-06,0.254,0.645,89.083,"4/4",208,0
"Kendrick Lamar","untitled 07 | 2014 - 2016",1,0.567,0.463,"F#",-11.669,"Minor",0.504,0.732,0,0.709,0.324,126.982,"4/4",496,0
"Kendrick Lamar","untitled 07 | levitate",37,0.79,0.47,"C#",-8.594,"Major",0.223,0.49,0,0.0884,0.53,126.992,"4/4",146,1
"Kendrick Lamar","Wesley's Theory",7,0.509,0.787,"G",-6.754,"Major",0.265,0.359,2.76e-05,0.26,0.507,114.449,"4/4",287,0
"Kendrick Lamar","XXX. FEAT. U2.",43,0.568,0.619,"C#",-6.899,"Major",0.414,0.138,1.67e-06,0.11,0.293,170.115,"4/4",254,1
"Kendrick Lamar","YAH.",2,0.67,0.7,"C#",-7.893,"Major",0.196,0.576,5.34e-06,0.226,0.648,69.986,"4/4",160,0
"Kendrick Lamar","You Ain't Gotta Lie (Momma Said)",1,0.443,0.635,"B",-5.404,"Minor",0.223,0.455,2.07e-05,0.285,0.672,93.742,"4/4",242,0
"Kennedi","Last Cigarette",1,0.58,0.427,"G#",-11.348,"Minor",0.0359,0.407,0.00547,0.0966,0.36,92.979,"4/4",251,0
"Kenneth Whalum","Beautiful Ending",1,0.471,0.14,"D",-15.518,"Major",0.0335,0.886,0.348,0.108,0.142,109.789,"3/4",212,0
"Kerala","Alright",1,0.332,0.695,"F#",-3.751,"Minor",0.0395,0.0456,0,0.0992,0.13,76.107,"4/4",249,0
"Keshi","2 soon",86,0.517,0.663,"F#",-6.688,"Minor",0.0375,0.146,0,0.322,0.146,174.032,"4/4",207,1
"Keshi","alright",22,0.631,0.474,"D",-8.212,"Major",0.0417,0.528,0,0.127,0.392,149.993,"4/4",168,1
"Keshi","alright - live sessions",2,0.456,0.273,"C",-8.329,"Major",0.0271,0.886,1.03e-05,0.205,0.372,74.956,"4/4",160,0
"Keshi","always",12,0.629,0.495,"A",-6.86,"Major",0.103,0.539,0.000231,0.0326,0.548,89.773,"4/4",172,1
"Keshi","as long as it takes you",6,0.876,0.288,"C#",-9.208,"Minor",0.321,0.449,0.000396,0.3,0.279,139.994,"4/4",186,0
"Keshi","atlas",8,0.602,0.491,"F",-6.764,"Major",0.0308,0.661,0,0.113,0.176,119.964,"4/4",172,1
"Keshi","B.Y.S.",10,0.632,0.653,"A",-6.646,"Major",0.0379,0.508,0,0.265,0.355,99.997,"4/4",165,1
"Keshi","bandaids",17,0.619,0.294,"D",-13.019,"Major",0.0305,0.83,5.18e-05,0.103,0.311,100.075,"4/4",216,1
"Keshi","bandaids - live sessions",2,0.416,0.182,"F",-11.84,"Major",0.0393,0.879,0,0.0965,0.0712,141.585,"5/4",194,0
"Keshi","beside you",55,0.711,0.747,"C",-6.335,"Major",0.0523,0.459,0,0.0957,0.852,136,"4/4",166,1
"Keshi","blue",23,0.513,0.563,"C#",-8.689,"Major",0.0338,0.0701,1.62e-06,0.0956,0.217,160.051,"4/4",179,1
"Keshi","blue - Jai Wolf Remix",46,0.465,0.447,"C",-8.116,"Major",0.0266,0.0907,8.39e-06,0.198,0.18,90.082,"4/4",203,1
"Keshi","drunk",11,0.691,0.389,"E",-8.247,"Major",0.0367,0.765,0,0.0941,0.306,104.952,"4/4",227,1
"Keshi","GODSPLAN",6,0.657,0.812,"C",-4.778,"Minor",0.0582,0.0818,0,0.245,0.412,149.983,"4/4",202,0
"Keshi","goes to waste",4,0.563,0.327,"C",-11.877,"Minor",0.0383,0.606,7.14e-05,0.111,0.0686,170.037,"4/4",137,0
"Keshi","good days",5,0.808,0.52,"C",-9.857,"Major",0.0658,0.434,0,0.175,0.372,119.948,"4/4",229,0
"Keshi","i swear i'll never leave again",8,0.569,0.319,"G#",-12.85,"Major",0.0277,0.853,0.000151,0.128,0.32,79.997,"4/4",174,1
"Keshi","if you're not the one for me who is",4,0.71,0.473,"C",-9.048,"Major",0.0332,0.914,0.166,0.124,0.447,130.076,"4/4",171,0
"Keshi","just friends",7,0.713,0.244,"F#",-15.639,"Minor",0.101,0.767,0.00435,0.101,0.199,119.993,"4/4",123,0
"Keshi","less of you",36,0.563,0.678,"G",-5.885,"Major",0.0495,0.544,1.34e-06,0.117,0.568,169.963,"4/4",207,1
"Keshi","like i need u",50,0.748,0.465,"F",-8.163,"Major",0.0869,0.399,0,0.294,0.412,119.872,"4/4",183,1
"Keshi","magnolia",8,0.62,0.501,"A",-11.733,"Major",0.0446,0.936,0.897,0.0995,0.5,140.025,"4/4",140,1
"Keshi","more",91,0.565,0.707,"F",-4.98,"Major",0.0357,0.568,0,0.374,0.401,79.973,"4/4",184,1
"Keshi","onoffonoff",5,0.493,0.709,"G",-5.681,"Major",0.107,0.512,0,0.0858,0.399,80.064,"4/4",190,0
"Keshi","over u",6,0.911,0.257,"G#",-11.601,"Major",0.348,0.249,5.68e-05,0.324,0.193,130.045,"4/4",180,0
"Keshi","right here",22,0.597,0.496,"F",-9.441,"Major",0.077,0.0839,0,0.117,0.319,160.05,"4/4",195,1
"Keshi","right here - Snakehips Remix",2,0.67,0.802,"F",-5.091,"Major",0.246,0.0147,0,0.141,0.451,93.987,"4/4",181,0
"Keshi","say something",5,0.732,0.526,"D#",-13.605,"Major",0.17,0.707,0,0.122,0.417,88.144,"4/4",132,0
"Keshi","skeletons",75,0.719,0.265,"D",-12.782,"Major",0.0754,0.296,0.0865,0.108,0.273,80.021,"4/4",152,1
"Keshi","skeletons - K-391 Remix",1,0.593,0.731,"D",-8.73,"Major",0.0353,0.00319,0.00728,0.123,0.629,159.918,"4/4",130,0
"Keshi","summer",8,0.717,0.453,"G#",-9.394,"Major",0.0532,0.144,0,0.12,0.483,85.005,"4/4",165,1
"Keshi","talk",7,0.644,0.74,"A#",-6.233,"Major",0.0323,0.455,0,0.1,0.718,140.033,"4/4",174,0
"Keshi","talk - KOTONOHOUSE Remix",1,0.419,0.95,"A#",-3.097,"Major",0.0964,0.00354,0,0.525,0.26,140.014,"4/4",227,0
"Keshi","the reaper",7,0.501,0.501,"C",-9.323,"Major",0.119,0.313,0,0.104,0.277,160.299,"4/4",199,0
"Keshi","they don't fly as high as they used to",5,0.742,0.412,"G",-12.917,"Minor",0.154,0.591,0.317,0.122,0.213,169.916,"4/4",73,0
"Keshi","us",36,0.394,0.282,"G#",-9.873,"Major",0.0367,0.928,0,0.342,0.296,118.317,"4/4",248,1
"Keshi","xoxosos",7,0.619,0.401,"F",-10.067,"Major",0.0372,0.557,7.49e-06,0.112,0.257,80.002,"4/4",153,0
"Kevin Abstract","Baby Boy",4,0.372,0.485,"F",-8.841,"Major",0.0761,0.667,0.00386,0.14,0.433,170.417,"4/4",212,0
"Kevin Abstract","Big Wheels",3,0.619,0.87,"C",-6.551,"Minor",0.0599,0.0442,0.103,0.316,0.35,83.92,"4/4",96,0
"Kevin Abstract","Corpus Christi",2,0.522,0.362,"C",-10.306,"Minor",0.0787,0.915,0.0355,0.116,0.554,84.613,"4/4",172,0
"Kevin Abstract","Empty",1,0.59,0.498,"A",-6.845,"Major",0.0827,0.162,0,0.0947,0.504,80.022,"4/4",194,0
"Kevin Abstract","Georgia",31,0.665,0.522,"G#",-9.677,"Major",0.11,0.729,0.000126,0.0935,0.289,134.043,"4/4",219,1
"Kevin Abstract","I Do (End Credits)",1,0.646,0.479,"E",-7.28,"Minor",0.0872,0.0206,0,0.274,0.253,75.853,"4/4",158,0
"Kevin Abstract","June 29th",1,0.626,0.388,"D",-11.035,"Major",0.0293,0.3,0.00242,0.303,0.317,99.908,"4/4",48,0
"Kevin Abstract","Peach",1,0.646,0.682,"G",-5.847,"Major",0.0759,0.683,4.84e-06,0.107,0.421,131.895,"4/4",177,0
"Kevin Abstract","Seventeen",1,0.457,0.534,"G",-7.66,"Major",0.0277,0.104,6.86e-06,0.574,0.197,99.983,"4/4",165,0
"Kevin Abstract","Use Me",1,0.688,0.532,"E",-9.702,"Minor",0.203,0.187,0.00695,0.0963,0.338,145.06,"4/4",132,0
"Kevin Garrett","Coloring",1,0.632,0.273,"C",-9.987,"Major",0.0274,0.441,0.0832,0.115,0.196,76.006,"4/4",220,0
"Kevin Gates","2 Phones",1,0.895,0.681,"G",-5.267,"Minor",0.358,0.157,0,0.189,0.554,121.918,"4/4",240,0
"Kevin Gates","Bags",1,0.732,0.732,"F",-5.314,"Minor",0.27,0.264,0,0.092,0.635,159.861,"4/4",150,0
"Kevin Gates","Big Gangsta",1,0.879,0.574,"A#",-5.602,"Minor",0.391,0.519,8.76e-06,0.144,0.346,144.911,"4/4",243,0
"Kevin Gates","By My Lonely",1,0.725,0.696,"F",-4.947,"Minor",0.041,0.0222,1.2e-06,0.108,0.443,147.014,"4/4",131,0
"Kevin Gates","Icebox",1,0.778,0.589,"C#",-4.834,"Major",0.0485,0.038,0,0.204,0.306,85.012,"4/4",159,0
"Kevin Gates","RBS Intro",1,0.754,0.482,"C#",-8.216,"Major",0.408,0.053,0,0.357,0.477,159.967,"4/4",138,0
"Kevin Lyttle","Turn Me On",1,0.677,0.682,"A",-6.879,"Major",0.0361,0.0405,0,0.0351,0.875,106.279,"4/4",192,0
"Kevitch","Sunrise",1,0.609,0.389,"F",-11.675,"Minor",0.0341,0.527,0.113,0.11,0.144,138.037,"4/4",209,0
"KEY!","Demolition 1 + 2",1,0.799,0.706,"B",-4.231,"Major",0.107,0.019,0,0.342,0.51,158.092,"3/4",158,0
"Keys N Krates","Are We Faded - Original Mix",12,0.618,0.907,"F",-6.637,"Minor",0.33,0.0814,6.48e-06,0.101,0.273,79.018,"4/4",174,1
"Keys N Krates","Cura",3,0.225,0.431,"F",-15.42,"Minor",0.0479,0.0901,0.847,0.199,0.126,121.277,"3/4",91,0
"Keys N Krates","Music To My Ears (feat. Tory Lanez) - Falcons Remix",1,0.582,0.55,"F",-6.319,"Minor",0.168,0.22,0,0.144,0.343,91.667,"4/4",172,0
"Keys N Krates","Something Wonderful",2,0.621,0.523,"A#",-9.893,"Minor",0.204,0.106,0.0634,0.129,0.59,103.051,"4/4",260,0
"Keys Open Doors","Drifting",3,0.697,0.293,"F",-11.577,"Minor",0.2,0.559,1.33e-06,0.0936,0.223,110.637,"4/4",203,0
"khai dreams","Sunkissed",1,0.766,0.354,"F#",-9.486,"Major",0.0543,0.595,0,0.381,0.792,153.902,"4/4",126,0
"Khalid","8TEEN",46,0.83,0.585,"C#",-5.802,"Major",0.0366,0.225,0.00209,0.0576,0.642,105.03,"4/4",229,1
"Khalid","9.13",11,0.289,0.451,"D",-15.013,"Major",0.0538,0.975,0.942,0.222,0.59,131.72,"3/4",56,1
"Khalid","Alive",1,0.386,0.406,"B",-10.419,"Major",0.0425,0.832,0.0597,0.171,0.205,78.616,"4/4",177,0
"Khalid","American Teen",41,0.658,0.623,"C",-6.934,"Major",0.0398,0.0683,0,0.321,0.207,100.436,"4/4",251,1
"Khalid","Bad Luck",2,0.432,0.52,"C#",-5.515,"Minor",0.0548,0.277,0.371,0.138,0.303,164.047,"4/4",232,0
"Khalid","Better",96,0.596,0.552,"C",-10.278,"Minor",0.097,0.0765,0.334,0.104,0.112,97.949,"4/4",229,1
"Khalid","Bluffin'",1,0.529,0.314,"C",-10.323,"Major",0.0461,0.354,0.000436,0.102,0.288,129.666,"3/4",199,0
"Khalid","Coaster",2,0.441,0.219,"G#",-14.586,"Major",0.0419,0.935,0,0.115,0.244,94.021,"4/4",199,0
"Khalid","Don't Pretend",5,0.697,0.551,"B",-8.833,"Major",0.0815,0.258,0.00551,0.124,0.219,89,"4/4",166,0
"Khalid","Free Spirit",1,0.627,0.446,"D",-9.477,"Minor",0.0332,0.308,0.00077,0.111,0.11,139.994,"4/4",182,0
"Khalid","Heaven",1,0.42,0.479,"G#",-8.881,"Major",0.0374,0.613,0.663,0.0679,0.11,116.989,"4/4",213,0
"Khalid","Hundred",2,0.772,0.483,"F#",-10.06,"Minor",0.0564,0.0521,0.000375,0.377,0.479,120.005,"4/4",277,0
"Khalid","Intro",2,0.213,0.414,"C",-9.725,"Major",0.0339,0.308,0.0257,0.0912,0.0553,79.556,"4/4",213,0
"Khalid","Location",11,0.736,0.449,"C#",-11.462,"Minor",0.425,0.33,0.000162,0.0898,0.326,80.126,"4/4",219,1
"Khalid","Love Lies",33,0.708,0.648,"F#",-5.626,"Major",0.0449,0.0956,0,0.134,0.338,143.955,"4/4",202,1
"Khalid","Love Lies (with Normani)",53,0.708,0.648,"F#",-5.626,"Major",0.0449,0.0956,0,0.134,0.338,143.955,"4/4",202,1
"Khalid","Motion",18,0.554,0.61,"C",-7.229,"Major",0.0804,0.0982,0.0812,0.561,0.497,80.948,"4/4",236,1
"Khalid","My Bad",78,0.645,0.568,"F",-9.127,"Minor",0.0823,0.543,0.266,0.257,0.391,84.999,"4/4",166,1
"Khalid","OTW",81,0.652,0.678,"D",-6.183,"Major",0.0541,0.183,3.26e-05,0.106,0.28,72.989,"4/4",263,1
"Khalid","Outta My Head (with John Mayer)",6,0.729,0.545,"C",-7.818,"Major",0.0316,0.0174,0.000274,0.369,0.514,103.012,"4/4",177,0
"Khalid","Paradise",2,0.581,0.452,"B",-9.558,"Major",0.15,0.206,0.00329,0.0881,0.523,75.046,"4/4",174,0
"Khalid","Reasons",1,0.76,0.497,"F",-7.838,"Minor",0.147,0.033,0,0.0885,0.205,128.062,"4/4",232,0
"Khalid","Right Back",2,0.786,0.428,"F",-10.011,"Minor",0.31,0.0933,1.1e-06,0.156,0.556,97.001,"4/4",255,0
"Khalid","Salem's Interlude",19,0.479,0.485,"G",-12.302,"Minor",0.162,0.963,0.658,0.152,0.457,80.933,"4/4",82,1
"Khalid","Saturday Nights",52,0.551,0.44,"A#",-8.559,"Major",0.0985,0.606,3.02e-05,0.11,0.341,167.923,"4/4",211,1
"Khalid","Saturday Nights REMIX",2,0.569,0.414,"A#",-8.901,"Major",0.0758,0.633,0,0.0916,0.35,168.029,"4/4",211,0
"Khalid","Saved",5,0.739,0.448,"A#",-10.28,"Minor",0.138,0.189,0,0.118,0.553,81.044,"4/4",207,0
"Khalid","Self",3,0.618,0.693,"C#",-7.889,"Minor",0.333,0.44,0.759,0.101,0.439,143.98,"4/4",230,0
"Khalid","Shot Down",2,0.767,0.512,"F#",-6.777,"Major",0.0591,0.893,0.000223,0.103,0.489,123.921,"4/4",207,0
"Khalid","Stay",1,0.666,0.628,"F",-7.869,"Minor",0.0504,0.228,2.43e-06,0.0834,0.429,124.936,"4/4",205,0
"Khalid","Suncity (feat. Empress Of)",100,0.694,0.63,"G",-6.84,"Minor",0.162,0.0998,0.000635,0.12,0.341,90.045,"4/4",189,1
"Khalid","Talk",20,0.9,0.4,"C",-8.575,"Major",0.127,0.0516,0,0.0599,0.346,135.984,"4/4",198,1
"Khalid","Talk REMIX",1,0.9,0.426,"D",-7.498,"Major",0.162,0.0679,0,0.0491,0.499,135.992,"4/4",226,0
"Khalid","The Ways (with Swae Lee)",13,0.727,0.72,"B",-5.856,"Minor",0.0488,0.0626,1.21e-06,0.176,0.589,140.08,"4/4",239,1
"Khalid","Twenty One",1,0.776,0.445,"A",-8.574,"Major",0.0371,0.212,0.00409,0.124,0.405,109.981,"4/4",184,0
"Khalid","Vertigo",30,0.487,0.458,"E",-7.761,"Minor",0.0371,0.552,0.0257,0.117,0.207,115.989,"4/4",270,1
"Khalid","Winter",3,0.678,0.575,"C#",-7.086,"Major",0.123,0.101,9.38e-06,0.116,0.367,100.007,"4/4",242,0
"Khalid","Young Dumb & Broke",53,0.799,0.539,"C#",-6.351,"Major",0.0421,0.199,1.66e-05,0.165,0.394,136.948,"4/4",203,1
"Kid $Ixty","You Think You Know Me",1,0.845,0.476,"G",-7.689,"Major",0.0612,0.576,2.14e-05,0.113,0.193,129.921,"4/4",183,0
"Kid Cudi","Adventures",1,0.675,0.47,"A#",-12.552,"Major",0.345,0.222,0.0225,0.163,0.775,156.076,"4/4",370,0
"Kid Cudi","Another Day",2,0.646,0.758,"E",-7.75,"Minor",0.0708,0.556,0.00316,0.335,0.0642,172.995,"4/4",200,0
"Kid Cudi","Beautiful Trip",2,0.331,0.513,"B",-15.392,"Minor",0.632,0.972,0.953,0.882,0.42,133.971,"4/4",37,0
"Kid Cudi","Damaged",1,0.625,0.581,"G#",-7.1,"Major",0.0316,0.553,0.00111,0.254,0.267,142.04,"4/4",151,0
"Kid Cudi","Day 'n' Nite (Nightmare)",1,0.871,0.44,"B",-6.25,"Minor",0.0761,0.499,4.15e-06,0.114,0.799,137.996,"4/4",221,0
"Kid Cudi","Dive",1,0.64,0.621,"A",-8.269,"Minor",0.0679,0.67,0,0.36,0.332,123.105,"4/4",149,0
"Kid Cudi","Heaven on Earth",3,0.786,0.61,"C",-6.736,"Major",0.0558,0.379,0.00082,0.0765,0.228,130.036,"4/4",201,0
"Kid Cudi","Leader of the Delinquents",1,0.806,0.809,"C#",-7.18,"Major",0.159,0.141,8.64e-05,0.0739,0.685,95.043,"4/4",190,0
"Kid Cudi","Marijuana",1,0.673,0.403,"G#",-9.809,"Minor",0.0273,0.829,0.829,0.272,0.54,140.986,"4/4",260,0
"Kid Cudi","Pursuit of Happiness - extended Steve Aoki remix (explicit)",2,0.722,0.687,"C",-5.189,"Major",0.0556,0.00949,0.00413,0.0462,0.619,128.013,"4/4",374,0
"Kid Cudi","Pursuit of Happiness (Nightmare)",4,0.63,0.605,"C",-8.951,"Major",0.0414,0.484,9.29e-05,0.298,0.266,115.277,"4/4",295,0
"Kid Cudi","Screwed",1,0.624,0.439,"D",-6.519,"Major",0.0262,0.715,0.0563,0.0859,0.665,106.476,"4/4",148,0
"Kid Cudi","Sept. 16",1,0.646,0.645,"E",-7.214,"Minor",0.0338,0.764,0.114,0.137,0.473,140.987,"4/4",249,0
"Kid Cudi","She Knows This",1,0.39,0.724,"F#",-7.607,"Minor",0.0889,0.162,0,0.393,0.312,165.945,"4/4",217,0
"Kid Cudi","Show Out (with Skepta & Pop Smoke)",3,0.619,0.589,"C#",-6.531,"Major",0.124,0.43,0.000392,0.378,0.158,143.896,"4/4",175,0
"Kid Cudi","Tequila Shots",2,0.712,0.556,"F",-7.214,"Minor",0.0531,0.084,5.04e-05,0.527,0.22,90.494,"4/4",193,0
"Kid Cudi","The Pale Moonlight",1,0.576,0.807,"G",-7.733,"Minor",0.252,0.455,6.6e-05,0.209,0.612,160.009,"4/4",176,0
"Kid Ink","Bats Fly (feat. Rory Fresco)",1,0.887,0.606,"D",-6.599,"Major",0.123,0.14,0,0.136,0.363,132.007,"4/4",222,0
"Kid Ink","No Budget (feat. Rich The Kid)",1,0.804,0.807,"F#",-5.396,"Minor",0.08,0.0264,0.000106,0.338,0.879,147.002,"4/4",198,0
"Kid Ink","Show Me (feat. Chris Brown)",1,0.711,0.508,"G",-7.299,"Major",0.0502,0.0355,0,0.141,0.663,98.098,"4/4",218,0
"Kid Milli","HITS",1,0.851,0.731,"E",-3.524,"Minor",0.27,0.135,0,0.196,0.301,146.139,"4/4",187,0
"Kids See Ghosts","4th Dimension",82,0.765,0.542,"C#",-6.755,"Major",0.39,0.278,1.87e-05,0.609,0.734,171.945,"4/4",153,1
"Kids See Ghosts","Cudi Montage",69,0.729,0.504,"G#",-6.784,"Minor",0.0321,0.401,1.44e-06,0.121,0.305,110.011,"4/4",197,1
"Kids See Ghosts","Feel the Love",68,0.58,0.469,"C",-5.946,"Minor",0.104,0.126,7.32e-05,0.099,0.369,110.573,"4/4",165,1
"Kids See Ghosts","Fire",72,0.709,0.751,"F#",-3.801,"Major",0.16,0.472,4.71e-06,0.182,0.37,104.999,"4/4",141,1
"Kids See Ghosts","Freeee (Ghost Town Pt. 2)",74,0.334,0.81,"A",-4.855,"Minor",0.0632,0.00457,0,0.158,0.306,151.643,"4/4",207,1
"Kids See Ghosts","Kids See Ghosts",58,0.841,0.682,"D",-7.007,"Major",0.0458,0.113,9.65e-05,0.131,0.338,94.985,"4/4",245,1
"Kids See Ghosts","Reborn",77,0.585,0.597,"C",-7.499,"Major",0.037,0.339,0.0404,0.195,0.227,100.051,"4/4",325,1
"Kidswaste","Tonight",17,0.453,0.558,"G",-6.831,"Major",0.0267,0.484,0.00371,0.23,0.197,86.905,"4/4",207,1
"Kiiara","Bipolar",1,0.808,0.677,"G",-5.707,"Major",0.0406,0.355,0,0.0764,0.142,120,"4/4",202,0
"Kiiara","Feels - Jai Wolf Remix",59,0.556,0.762,"C#",-1.961,"Minor",0.0299,0.463,0,0.0957,0.225,135.013,"4/4",270,1
"Kiiara","Gold",1,0.6,0.412,"G#",-9.343,"Major",0.344,0.615,0.0025,0.134,0.408,113.049,"5/4",226,0
"Kiiara","Messy",1,0.893,0.456,"A",-5.82,"Major",0.167,0.216,0,0.326,0.681,108.037,"4/4",169,0
"Kiiara","Whippin (feat. Felix Snow)",1,0.87,0.502,"F",-7.497,"Minor",0.0549,0.549,0.00356,0.0916,0.673,82.53,"4/4",161,0
"kilamanzego","Black Weirdo",1,0.818,0.727,"A#",-7.416,"Minor",0.0726,0.0143,0.205,0.25,0.176,121.971,"4/4",138,0
"Kill Paris","Junkie - DNMO Remix",1,0.673,0.822,"E",-6.003,"Minor",0.0627,0.00368,0.121,0.314,0.114,150.021,"4/4",202,0
