"","artist","track","plays","spotify_id","danceability","energy","key","loudness","mode","speechiness","acousticness","instrumentalness","liveness","valence","tempo","time_signature","duration"
"1","'In The Heights' Original Broadway Company","Breathe",1,"6OSTrvIX8JXxRxFT4C9y0J",0.397,0.242,"A#",-10.754,"Major",0.0663,0.848,0,0.106,0.144,171.747,"3/4",4M 4S
"2","(G)I-DLE","Uh-Oh",1,"1OBb2wZMXKNmtdyyejLIyL",0.781,0.814,"B",-3.315,"Minor",0.0648,0.0586,0,0.118,0.782,92.037,"4/4",3M 28S
"3","015B","My Hair Is Green",3,"64agZv9pDgEkQgfvNcBnBP",0.581,0.876,"D",-4.959,"Minor",0.177,0.253,2.65e-06,0.281,0.767,156.05,"4/4",3M 14S
"4","6ix9ine","FEFE",1,"2l8nEO0vsTRCRnGqQty6qx",0.931,0.387,"C#",-9.127,"Major",0.412,0.088,0,0.136,0.376,125.978,"4/4",2M 59S
"5","A$H.","i got the moves",2,"08sySuh4pX7SHbhbT1a44T",0.694,0.625,"C#",-8.753,"Major",0.0252,0.122,0.025,0.0789,0.469,108.133,"4/4",4M 14S
"6","Adele","Easy on Me",12,"0gplL1WMoJ6iYaPgMCL0gX",0.604,0.366,"F",-7.519,"Major",0.0282,0.578,0,0.133,0.13,141.981,"4/4",3M 45S
"7","Adele","Send My Love (To Your New Lover)",1,"0t7fVeEJxO2Xi4H2K5Svc9",0.688,0.533,"F#",-8.363,"Minor",0.0865,0.0355,3.48e-06,0.172,0.567,164.069,"4/4",3M 43S
"8","aespa","Lucid Dream",1,"285Bh5EkbxGGE76ge8JDbH",0.7,0.753,"B",-3.841,"Minor",0.0441,0.0539,1.72e-05,0.072,0.146,97.998,"4/4",3M 31S
"9","Aja","Level Ya Pussy Up",2,"4LyjPhzA99ey35vQCwoJW5",0.853,0.629,"A#",-8.342,"Minor",0.338,0.0879,0.000103,0.0994,0.534,138.055,"4/4",2M 23S
"10","Alessia Cara","Okay Okay",1,"3JH1alhYiP4TTEsmDiNVrf",0.684,0.452,"F",-7.126,"Major",0.262,0.0629,0,0.302,0.752,177.851,"4/4",2M 38S
"11","Alex & Sierra","Little Do You Know",1,"1almCHdsfikRPfVB9VrEdT",0.5,0.292,"C",-8.554,"Major",0.0323,0.746,0,0.188,0.37,145.879,"4/4",3M 5S
"12","Alex Mali","Start It Up",1,"1Srs6bdnsieHVfJqxC5W28",0.451,0.547,"F",-8.035,"Minor",0.0462,0.0783,2.56e-05,0.108,0.359,99.966,"4/4",3M 14S
"13","Alex Newell","Boy, You Can Keep It",2,"1yMvxlVkxC2KFjstP9Au9V",0.809,0.858,"G",-4.244,"Major",0.132,0.0492,6.99e-06,0.0695,0.909,120.029,"4/4",2M 28S
"14","Alex Newell","Mama Told Me",6,"5hO0jrFAVdZcVbfj4Y6VFR",0.782,0.91,"C",-3.421,"Minor",0.0707,0.0222,3.98e-05,0.0754,0.615,113.981,"4/4",2M 43S
"15","Alice Longyu Gao","Rich Bitch Juice - Laura Les Remix",1,"0hfjiQ13PQ4TcHOXyi1NWx",0.706,0.656,"A",-4.177,"Minor",0.29,0.034,0.000167,0.163,0.82,165.639,"4/4",2M 21S
"16","Alice Merton","Vertigo",1,"0NTJhzc9o13AjDZ6whwfzo",0.631,0.873,"C",-4.237,"Major",0.0401,0.000916,8.92e-05,0.337,0.73,101.278,"3/4",3M 6S
"17","Alisson Shore","Urong Sulong",1,"6084YrOaMYkSSlPxDmzKGV",0.746,0.35,"D",-8.649,"Major",0.074,0.572,7.29e-06,0.118,0.612,80.026,"4/4",4M 27S
"18","Allie X","Devil I Know",5,"4GSqiK9YdVNhilXMFtCiQB",0.51,0.536,"C#",-5.988,"Major",0.0399,0.0217,7.29e-06,0.0869,0.384,90.763,"4/4",2M 53S
"19","Allie X","Glam!",1,"4IazlP0NMBXhS1hF6H7et6",0.639,0.846,"D",-3.964,"Major",0.0342,0.00109,0.0938,0.0285,0.892,127.975,"4/4",3M 42S
"20","Allie X","Hello",20,"5s1VKglR9uPZL6H3VVNK9P",0.63,0.815,"A",-2.752,"Major",0.0351,0.0128,1.19e-05,0.114,0.515,140.002,"4/4",3M 48S
"21","Allie X","Super Duper Party People",1,"7ktS8xxspFseXxQecbg5Ll",0.724,0.757,"F",-5.978,"Minor",0.0568,0.0474,0.000533,0.601,0.35,98.025,"4/4",3M 49S
"22","Allie X","Susie Save Your Love",9,"32tUYhAygMdx9XxFxxj3It",0.646,0.595,"A#",-6.709,"Minor",0.0512,0.00457,5.79e-06,0.0527,0.772,73.973,"4/4",3M 59S
"23","Aly & AJ","Potential Breakup Song",24,"11dxtPJKR4E0wlSr0A0t47",0.572,0.89,"F#",-4.139,"Minor",0.039,0.00082,0.00937,0.564,0.765,158.038,"4/4",3M 40S
"24","Amy Winehouse","Back to Black",1,"3FAclTFfvUuQYnEsptbK8w",0.403,0.422,"G",-13.964,"Minor",0.0373,0.134,2.05e-05,0.0861,0.378,122.728,"4/4",4M 1S
"25","Amy Winehouse","Love Is a Losing Game",3,"3uliGwmB52ZA7brgpZMzyH",0.484,0.293,"C",-16.544,"Major",0.0311,0.337,0.00627,0.146,0.562,165.008,"4/4",2M 35S
"26","Amy Winehouse","Valerie - Live At BBC Radio 1 Live Lounge, London / 2007",1,"6nLvaCZFR1wEzW3sIKpsnr",0.772,0.371,"F",-5.743,"Minor",0.0348,0.744,0,0.167,0.684,96.574,"4/4",3M 54S
"27","Andrea Valle","Lovergirl",4,"5u58jnNglxz5EeaDgb4K6v",0.702,0.667,"F",-8.415,"Minor",0.0635,0.0513,2.44e-05,0.178,0.573,131.892,"4/4",2M 33S
"28","Ängie","BAMBAM",3,"36iEamAz0VOJaFJjwraUyr",0.747,0.427,"F",-9.147,"Major",0.0525,0.0522,0.0251,0.332,0.448,140.054,"4/4",3M 6S
"29","Annaleigh Ashford","Omigod You Guys",1,"2av1BBGdN9DW1u7rvoRhMM",0.57,0.481,"G",-9.741,"Major",0.645,0.497,0,0.425,0.622,159.939,"4/4",5M 47S
"30","Annaleigh Ashford","The History of Wrong Guys",1,"1c79hTzmukycIjA5uNRDcG",0.808,0.57,"A#",-6.337,"Major",0.135,0.299,0,0.0833,0.526,130.448,"4/4",3M 48S
"31","Anne-Marie","To Be Young (feat. Doja Cat) - Acoustic",1,"3iSu8rkvERzl5iY5GEGE1h",0.52,0.352,"G#",-6.397,"Major",0.0339,0.441,0,0.102,0.341,77.779,"4/4",3M 14S
"32","Aquilo","Sorry",1,"6MXJdqTuSDXkG21JHWiGko",0.322,0.291,"D",-11.359,"Major",0.0584,0.685,0,0.127,0.153,174.737,"3/4",4M 15S
"33","Arctic Monkeys","505",5,"58ge6dfP91o9oXMzq3XkIS",0.52,0.852,"C",-5.866,"Major",0.0543,0.00237,5.79e-05,0.0733,0.234,140.267,"4/4",4M 14S
"34","Arctic Monkeys","Do I Wanna Know?",1,"5FVd6KXrgO9B3JPmC8OPst",0.548,0.532,"F",-7.596,"Major",0.0323,0.186,0.000263,0.217,0.405,85.03,"4/4",4M 32S
"35","Arctic Monkeys","I Bet You Look Good on the Dancefloor",2,"29EkMZmUNz1WsuzaMtVo1i",0.535,0.948,"F#",-4.19,"Minor",0.0356,0.00225,0,0.376,0.778,103.183,"4/4",2M 54S
"36","Arctic Monkeys","She Looks Like Fun",2,"4z6mZWFgBZd07926K61Mi8",0.514,0.773,"C",-3.754,"Major",0.0388,0.00944,0.00326,0.387,0.445,103.943,"4/4",3M 3S
"37","Arctic Monkeys","Why'd You Only Call Me When You're High?",1,"086myS9r57YsLbJpU0TgK9",0.691,0.631,"D",-6.478,"Major",0.0368,0.0483,1.13e-05,0.104,0.8,92.004,"4/4",2M 41S
"38","Ariana Grande","34+35",1,"6Im9k8u9iIzKMrmV7BWtlF",0.83,0.585,"C",-6.476,"Major",0.094,0.237,0,0.248,0.485,109.978,"4/4",2M 54S
"39","Ariana Grande","7 rings",2,"6ocbgoVGwYJhOv1GgI9NsF",0.778,0.317,"C#",-10.732,"Minor",0.334,0.592,0,0.0881,0.327,140.048,"4/4",2M 59S
"40","Ariana Grande","bad idea",2,"5Il6Oe7lr5XM7A0cWbVQtr",0.847,0.579,"C#",-5.314,"Major",0.0719,0.0268,0.0545,0.102,0.569,137.998,"4/4",4M 27S
"41","Ariana Grande","break up with your girlfriend, i'm bored",2,"4kV4N9D1iKVxx1KLvtTpjS",0.726,0.554,"F",-5.29,"Minor",0.0917,0.0421,0,0.106,0.335,169.999,"4/4",3M 10S
"42","Ariana Grande","breathin",2,"4OafepJy2teCjYJbvFE60J",0.568,0.656,"G#",-5.413,"Major",0.0433,0.0211,1.37e-05,0.213,0.364,100.049,"4/4",3M 18S
"43","Ariana Grande","Dangerous Woman",1,"6RUhbFEhrvGISaQ8u2j2JN",0.664,0.602,"E",-5.369,"Minor",0.0412,0.0529,0,0.356,0.289,134.049,"3/4",3M 56S
"44","Ariana Grande","ghostin",1,"2vdBo4ALPYbHRUPKgtE5iC",0.287,0.364,"A",-8.295,"Major",0.0306,0.418,1.8e-05,0.185,0.11,103.777,"4/4",4M 31S
"45","Ariana Grande","God is a woman",2,"5OCJzvD7sykQEKHH7qAC3C",0.602,0.658,"C#",-5.934,"Major",0.0558,0.0233,6e-05,0.237,0.268,145.031,"4/4",3M 18S
"46","Ariana Grande","goodnight n go",6,"14kYOiFVPb7E7NfFbqhdln",0.708,0.454,"C#",-7.07,"Major",0.0395,0.0217,0,0.073,0.24,110.963,"4/4",3M 10S
"47","Ariana Grande","Greedy",1,"1FFUXkoWIc9of8yOscGiaC",0.619,0.705,"C#",-5.335,"Major",0.099,0.0323,0,0.0919,0.844,109.975,"4/4",3M 35S
"48","Ariana Grande","imagine",2,"39LmTF9RgyakzSYX8txrow",0.729,0.475,"G#",-4.985,"Major",0.0364,0.378,0,0.12,0.371,62.52,"3/4",3M 32S
"49","Ariana Grande","in my head",21,"4T652DlATVHe0jdLKaN3Bw",0.662,0.6,"C",-6.402,"Major",0.0703,0.173,0.000137,0.109,0.331,134.979,"4/4",3M 43S
"50","Ariana Grande","just like magic",14,"7Dx9Z6Aon1qPS2N0rHSWTe",0.719,0.607,"G#",-5.156,"Major",0.165,0.08,0,0.125,0.464,128.006,"4/4",2M 30S
"51","Ariana Grande","love language",12,"6NYtLvyThMT0oALFdJFdzq",0.688,0.573,"A#",-5.03,"Minor",0.208,0.0686,0,0.0749,0.553,110.034,"4/4",3M 0S
"52","Ariana Grande","make up",3,"27356GVuMPFWiJSZCragoM",0.671,0.714,"G",-5.373,"Major",0.21,0.0844,1.48e-06,0.0568,0.477,105.137,"3/4",2M 21S
"53","Ariana Grande","motive (with Doja Cat)",5,"5GkQIP5mWPi4KZLLXeuFTT",0.789,0.742,"A#",-5.664,"Minor",0.0652,0.0681,0,0.166,0.661,116.965,"4/4",2M 48S
"54","Ariana Grande","pov",16,"3UoULw70kMsiVXxW0L3A33",0.487,0.534,"C",-5.664,"Minor",0.0555,0.36,0,0.1,0.173,131.798,"4/4",3M 22S
"55","Ariana Grande","safety net (feat. Ty Dolla $ign)",1,"14gkWVFMwdxBMyqBw1wmIg",0.552,0.599,"C#",-5.75,"Minor",0.0404,0.0703,0,0.0986,0.0916,161.884,"4/4",3M 28S
"56","Ariana Grande","Step on Up",1,"3K1y89UHuAEZbpiSPbtAae",0.662,0.877,"F",-4.185,"Minor",0.112,0.0874,0,0.273,0.545,110.905,"4/4",3M 1S
"57","Ariana Grande","successful",17,"5YeHLHDdQ4nKHk81XFWhCU",0.847,0.603,"C",-4.607,"Minor",0.0397,0.107,7.4e-06,0.106,0.735,114.045,"4/4",3M 47S
"58","Ariana Grande","test drive",1,"3eZYOQO4UzKrUDYDghtnFw",0.698,0.708,"A",-4.943,"Minor",0.0454,0.0251,0,0.124,0.322,115.036,"4/4",2M 2S
"59","Ariana Grande","thank u, next",2,"3e9HZxeyfWwjeyPAMmWSSQ",0.717,0.653,"C#",-5.634,"Major",0.0658,0.229,0,0.101,0.412,106.966,"4/4",3M 27S
"60","Ariana Grande","the light is coming (feat. Nicki Minaj)",1,"0sdbFOyfgAhAhWq8DpzkaW",0.877,0.547,"G",-5.705,"Major",0.18,0.0122,1.51e-05,0.028,0.687,99.034,"4/4",3M 48S
"61","Ariana Grande","west side",1,"1whfVLMKWqAX3uk97VXsNN",0.688,0.455,"B",-8.632,"Minor",0.199,0.186,0,0.0794,0.557,87.865,"4/4",2M 12S
"62","Arthur Nery","TAKE ALL THE LOVE",1,"4feJnuMO1hnNLEWiKYDxOl",0.491,0.486,"F",-6.588,"Major",0.0347,0.285,0,0.0976,0.262,82.411,"3/4",3M 26S
"63","Ashe","Moral of the Story",6,"2nC3QhMI9reBIOWutbU3Tj",0.572,0.406,"A#",-8.624,"Major",0.0427,0.587,4.48e-06,0.102,0.265,119.812,"4/4",3M 21S
"64","Ashe","Till Forever Falls Apart",1,"2769RhOZs0ezRncRW1vryp",0.509,0.498,"D",-6.94,"Major",0.0315,0.413,0,0.0674,0.283,99.729,"4/4",3M 43S
"65","Ashley O","On A Roll - Basic Tape Remix",1,"5YtM5WjclCystH2Xzct19Y",0.686,0.869,"C",-3.726,"Major",0.0455,0.132,0.000234,0.198,0.721,122.017,"4/4",3M 0S
"66","Ashnikko","Cry (feat. Grimes)",2,"1jR9XTpUeT6a82Yz4GNCCo",0.679,0.801,"F",-4.611,"Minor",0.275,0.0236,0,0.0573,0.825,173.938,"4/4",2M 7S
"67","Ashnikko","Daisy",4,"0AUvWawuP0ibk4SQ3sIZjk",0.834,0.663,"G#",-6.143,"Major",0.133,0.235,0,0.372,0.774,121.876,"4/4",2M 27S
"68","Ashnikko","L8r Boi",1,"5lTjWwzlToolJUVR9Qh3ya",0.789,0.83,"D",-4.297,"Major",0.223,0.0767,0,0.266,0.816,144.816,"4/4",2M 24S
"69","Ashnikko","Working Bitch",3,"7g7w2WUpLcqsqH2M9XR7ZF",0.928,0.392,"D#",-7.537,"Minor",0.0563,0.0374,0,0.107,0.454,102.023,"4/4",2M 58S
"70","Ashwarya","BIRYANI",1,"78N02op9bsjWqvEdBZWi7g",0.579,0.734,"F",-4.933,"Minor",0.185,0.505,0.000391,0.106,0.654,117.381,"4/4",2M 39S
"71","AshZone","World Is Mine",1,"2bNfjoZtL0nQ3djuAcNeLE",0.519,0.618,"F",-9.153,"Minor",0.0376,0.329,1.46e-05,0.138,0.336,149.963,"4/4",4M 43S
"72","Asiahn","OMW",1,"0fSdTWC36g1Y44tpKzp7f2",0.455,0.517,"B",-5.24,"Minor",0.0381,0.333,0,0.0906,0.53,121.913,"4/4",3M 17S
"73","ATARASHII GAKKO!","koi geba",1,"4Vvz2vcRqx8tYyl4QdOjoA",0.562,0.943,"G",-3.314,"Minor",0.0686,0.0105,1.41e-05,0.374,0.49,101.078,"4/4",4M 13S
"74","ATARASHII GAKKO!","NAINAINAI",4,"4LnMz836E4F1Z3qIPxUGVR",0.907,0.785,"F",-8.036,"Minor",0.12,0.0291,5.39e-06,0.167,0.776,115.015,"4/4",3M 14S
"75","ATARASHII GAKKO!","okami no uta",1,"58RpaRl4kdj9LAGA93ERcT",0.554,0.882,"E",-3.798,"Minor",0.0689,0.0013,0.00022,0.0992,0.86,111.752,"4/4",3M 47S
"76","ATARASHII GAKKO!","Otonablue",6,"2ay8z5vGqKTSpGkmOR9IAo",0.876,0.815,"B",-5.354,"Minor",0.0884,0.124,0,0.149,0.696,130.034,"4/4",3M 6S
"77","ATARASHII GAKKO!","Pilotis",1,"02Ue4r5SAu6aQgCq1zMt5q",0.694,0.564,"G#",-4.086,"Major",0.037,0.491,5.82e-05,0.0992,0.731,199.917,"4/4",4M 59S
"78","ATARASHII GAKKO!","Pineapple Kryptonite",2,"3ZWvugfFBe9diBiS7oJTAm",0.604,0.677,"F",-6.804,"Minor",0.0353,0.00459,2.63e-05,0.14,0.24,138.932,"4/4",3M 16S
"79","ATARASHII GAKKO!","rakuen nite watashi jigoku",1,"25NLUXr2EgWnyWckSfMUzG",0.751,0.796,"A#",-2.706,"Minor",0.0281,0.0352,1.23e-05,0.151,0.87,128.041,"4/4",4M 38S
"80","ATARASHII GAKKO!","saisyu jinrui",1,"1kKh9DQIjd0ncdP6S2VJXI",0.576,0.989,"F",-1.082,"Minor",0.0463,0.000357,0.49,0.248,0.67,95.973,"4/4",4M 19S
"81","ATARASHII GAKKO!","shiken zenya",1,"6JNvwvaHG3T2nuLRSI53Vr",0.714,0.954,"D",-2.733,"Major",0.293,0.00726,0.575,0.111,0.651,134.832,"4/4",4M 18S
"82","ATARASHII GAKKO!","zzz",1,"6AFyBKENjWJBxwjcFTtEpo",0.736,0.583,"C",-4.451,"Major",0.0375,0.0866,0.0054,0.21,0.802,104.906,"4/4",4M 14S
"83","ATEEZ","Deja vu",2,"3zmrdOtnOogqLllz26WLZ3",0.692,0.835,"F#",-4.978,"Minor",0.0628,0.0517,0,0.134,0.566,80.017,"4/4",3M 17S
"84","Au/Ra","Bite Marks",1,"4U4fRUWIKRBXlSCZQV5gG3",0.56,0.273,"G",-9.118,"Major",0.147,0.767,0,0.169,0.479,156.577,"3/4",2M 44S
"85","Au/Ra","Panic Room",1,"7uUahoeqGNRMbpdeiLj1rS",0.495,0.426,"G#",-9.434,"Major",0.0736,0.152,5.65e-06,0.099,0.0636,97.91,"4/4",3M 58S
"86","Audrey Nuna","Comic Sans (feat. Jack Harlow)",1,"2dQn5I17lUiQ8ZpjqMh3TU",0.897,0.515,"C#",-8.375,"Major",0.0701,0.0685,0.000291,0.21,0.279,127.016,"4/4",2M 33S
"87","Audrey Nuna","damn Right",8,"01ukVTKa6DhejzNulpoG2t",0.852,0.549,"A#",-7.31,"Minor",0.317,0.0988,1.35e-06,0.122,0.666,162.027,"4/4",2M 45S
"88","Auli'i Cravalho","Know Who You Are",2,"2wCRJwiL1WSrW0Dwfco7Nj",0.16,0.145,"B",-20.495,"Minor",0.0359,0.941,0.0919,0.103,0.0946,173.443,"1/4",1M 13S
"89","Aurora","Black Water Lilies",2,"0icZIKA75n6tw0A2osRxmj",0.232,0.575,"B",-9.453,"Major",0.0436,0.393,0.567,0.198,0.13,161.977,"5/4",4M 43S
"90","Aurora","Conqueror",1,"33vONnAGzbroR9nMCvpRvo",0.473,0.534,"G",-7.9,"Major",0.0406,0.00471,0.00431,0.166,0.534,183.973,"4/4",3M 28S
"91","Aurora","Cure For Me",15,"5QxK3RfBfLAqIJivw57u1a",0.726,0.736,"F#",-6.587,"Minor",0.0605,0.105,2.46e-05,0.0882,0.417,115.902,"4/4",3M 22S
"92","Aurora","Dance on the Moon",1,"2wOkFeW7qqXp7hAw8gXEBu",0.535,0.615,"C#",-8.721,"Major",0.0443,0.197,0.392,0.0864,0.113,109.963,"4/4",3M 36S
"93","Aurora","Giving In to the Love",7,"2QlRLjTVBHYreIiS6BvGof",0.582,0.921,"A#",-5.279,"Major",0.066,0.0927,0.00102,0.142,0.373,103.98,"4/4",3M 1S
"94","Aurora","Half the World Away",1,"4TWshc0BwiunzoppGOqiYR",0.616,0.0947,"G#",-14.73,"Major",0.0422,0.948,5.82e-06,0.15,0.206,111.68,"4/4",3M 18S
"95","Aurora","Home",2,"1PtL2c9Q0BI7J7oMRpiQ41",0.29,0.233,"A",-11.085,"Minor",0.0376,0.706,0.00485,0.0681,0.108,94.856,"3/4",3M 33S
"96","Aurora","I Went Too Far",1,"60j1W3Q4QanUCKlLDvc3ph",0.513,0.541,"G",-8.02,"Minor",0.0416,0.0543,2.86e-05,0.0941,0.0735,115.997,"4/4",3M 28S
"97","Aurora","Lucky",1,"2Jn8KG9dNCsN5y4EoSIRwf",0.538,0.42,"C",-10.467,"Major",0.0437,0.155,0.000932,0.117,0.135,143.894,"4/4",4M 13S
"98","Aurora","Murder Song (5, 4, 3, 2, 1)",6,"7zVtJsdWDKTvykPA6WMcL9",0.44,0.0768,"A",-14.846,"Minor",0.0333,0.905,1.56e-06,0.0889,0.336,76.779,"4/4",3M 39S
"99","Aurora","Murder Song (5, 4, 3, 2, 1) - Acoustic",1,"7zVtJsdWDKTvykPA6WMcL9",0.44,0.0768,"A",-14.846,"Minor",0.0333,0.905,1.56e-06,0.0889,0.336,76.779,"4/4",3M 39S
"100","Aurora","Nature Boy - Acoustic",1,"5KRfmAGWCnhNL93CO1HPLd",0.3,0.0793,"D",-13.615,"Major",0.0384,0.801,0.000463,0.105,0.186,151.229,"5/4",3M 0S
"101","Aurora","Runaway",11,"0TCmhnbMpw5zwPsTvlXTJi",0.521,0.277,"B",-10.34,"Major",0.0356,0.634,7.07e-05,0.103,0.13,115.01,"4/4",4M 9S
"102","Aurora","Running with the Wolves",5,"20qtjUDcb8HH8ouF51BirQ",0.353,0.529,"F",-6.715,"Major",0.089,0.241,7.54e-05,0.221,0.425,164.093,"4/4",3M 15S
"103","Aurora","Soft Universe",1,"0GvjwrvaXelrkxlAlqLKUh",0.421,0.589,"G",-11.585,"Minor",0.0739,0.35,0.206,0.0981,0.295,103.895,"4/4",4M 0S
"104","Aurora","The River",3,"2T7nFureN39Vp8rgAHAchr",0.569,0.738,"D",-5.739,"Major",0.0374,0.102,0.0117,0.0996,0.242,94.967,"4/4",3M 38S
"105","Aurora","Through the Eyes of a Child",1,"6pgcPJURw096mSJwJ73AAt",0.281,0.059,"C",-18.008,"Major",0.0382,0.79,0.00309,0.0763,0.041,132.31,"3/4",4M 34S
"106","Aurora","Under the Water",1,"7BVZSAgVPGdE8g4XSDJxXP",0.432,0.502,"A",-11.112,"Minor",0.0317,0.0667,0.00951,0.266,0.142,96.109,"3/4",4M 25S
"107","Aurora","Warrior",4,"6oRDMnp3zSYYl6LTk2VcqK",0.365,0.544,"G",-6.664,"Major",0.047,0.0047,0.128,0.0904,0.191,97.597,"3/4",3M 43S
"108","Aurora","Winter Bird",1,"76OkhkuYMwKg1DczqFQARu",0.315,0.452,"F",-9.475,"Minor",0.0488,0.0104,0.0464,0.157,0.113,142.41,"4/4",4M 4S
"109","Autoheart","Moscow",1,"4ylE1Sl2wohbCvToD1fHsl",0.715,0.611,"C",-8.302,"Major",0.0324,0.183,8.51e-06,0.0786,0.817,103.987,"4/4",3M 55S
"110","Ava Max","My Way",1,"3gJ6t0HKTMto4Aq3sXJVk2",0.685,0.621,"A",-4.877,"Minor",0.0412,0.0623,0,0.0901,0.396,100.004,"4/4",2M 22S
"111","Ava Max","Take You to Hell",1,"0TxOB9JSgYXjPVR6uWAyfM",0.501,0.682,"C",-4.664,"Minor",0.0684,0.135,0,0.145,0.503,173.926,"4/4",2M 45S
"112","Avril Lavigne","Complicated",1,"5xEM5hIgJ1jjgcEBfpkt2F",0.585,0.776,"F",-5.898,"Major",0.0459,0.0572,7.74e-06,0.3,0.427,77.987,"4/4",4M 5S
"113","Avril Lavigne","Tell Me It's Over",12,"0aeZzfSoZAcETjba8MCvco",0.55,0.736,"A",-4.259,"Major",0.0302,0.0379,0,0.139,0.295,92.026,"3/4",3M 9S
"114","Ayesha Erotica","Literal Legend",4,"3c9tMHF4oYTiba7FVPFuKB",0.633,0.81,"G",-4.071,"Major",0.258,0.0157,2.65e-05,0.0834,0.822,136.917,"4/4",2M 46S
"115","Baby Queen","American Dream",1,"73BpWEFfUfgQINo81JJCDo",0.647,0.622,"A",-6.537,"Major",0.0325,0.0049,8.13e-06,0.0967,0.335,120.049,"4/4",4M 19S
"116","Bahari","Savage",1,"4FeWr4OsidcJClBjUEBHWI",0.728,0.428,"D#",-7.368,"Minor",0.0469,0.869,0,0.1,0.434,98.024,"4/4",2M 44S
"117","BANKS","Till Now",2,"4SnsBNpFu6Ho9RejNMtdgs",0.575,0.335,"F#",-5.202,"Major",0.0675,0.19,0,0.12,0.504,115.513,"4/4",2M 36S
"118","Barrett Wilbert Weed","Someone Gets Hurt (Reprise)",1,"1piXWeTvZCGO8GAvJHYUPc",0.503,0.517,"F#",-5.497,"Major",0.0953,0.161,0,0.0958,0.213,145.979,"4/4",49S
"119","Basside","Fuck It Up",1,"1GMG4GCA4HyBFJGuhus2Zq",0.843,0.597,"G#",-4.597,"Minor",0.229,0.0128,0,0.101,0.324,72.04,"4/4",2M 47S
"120","Bazzi","I.F.L.Y.",1,"4a6q8CR2hzLk2plDkSxkfD",0.812,0.519,"D",-4.823,"Major",0.0385,0.379,0,0.13,0.554,104.954,"4/4",2M 46S
"121","Bazzi","Myself",2,"5YLHLxoZsodDWjqSgjhBf3",0.745,0.561,"A",-5.513,"Minor",0.072,0.465,1.12e-06,0.0338,0.902,195.918,"4/4",2M 48S
"122","bbymutha","Sleeping With The Enemy",1,"0ISoKjo9JVUB97JMgygRZP",0.542,0.642,"E",-7.674,"Minor",0.312,0.111,0,0.398,0.454,109.87,"4/4",3M 49S
"123","Bea Miller","S.L.U.T.",6,"6h3lMAmmpQDFqoHk9F99IR",0.722,0.773,"F",-4.378,"Minor",0.0792,0.0598,0,0.179,0.724,94.997,"4/4",2M 59S
"124","Bea Miller","that bitch",3,"77o1HdXHm1hLd7Ebe9ygd0",0.778,0.738,"D",-2.164,"Major",0.218,0.0103,0,0.55,0.626,162.132,"4/4",3M 21S
"125","beabadoobee","Dance With Me",1,"2sBKLT7bFa38yVAYxYltUX",0.36,0.209,"E",-10.293,"Major",0.0355,0.967,0.00326,0.153,0.227,199.95,"4/4",3M 54S
"126","Beach Bunny","Painkiller",1,"78j9wYboWAkB0UxVVq0X0H",0.371,0.778,"E",-7.969,"Major",0.0497,0.000272,0.000311,0.169,0.482,122.719,"4/4",3M 36S
"127","Bebi Monsuta","808",1,"6eE3RL9kxwNJc4wt22aNZu",0.771,0.731,"D",-4.797,"Major",0.0434,0.0762,0,0.284,0.447,81.503,"4/4",2M 36S
"128","Ben Platt","Waving Through A Window",1,"0gMW8XpPFPjoApDii5Tj1u",0.549,0.705,"A",-5.563,"Major",0.0564,0.316,0,0.12,0.52,146.024,"4/4",3M 56S
"129","Ben&Ben","Araw-Araw",1,"4rG3h1QwgjSSWz8EIjCFrm",0.475,0.424,"B",-8.39,"Major",0.0295,0.582,0,0.234,0.224,140.903,"4/4",5M 14S
"130","Ben&Ben","Kathang Isip",1,"3WUEs51GpcvlgU7lehLgLh",0.491,0.314,"A#",-8.58,"Major",0.0301,0.776,4.76e-06,0.152,0.295,126.921,"4/4",5M 19S
"131","BENEE","Snail",1,"44BRUyCuz4zXCKZKbtexaI",0.838,0.688,"G",-4.855,"Major",0.0488,0.0554,0.00543,0.0718,0.677,124.031,"4/4",3M 0S
"132","Beyoncé","Daddy Lessons",2,"71OvX5NNLrmz7rpq1ANTQn",0.643,0.503,"G",-8.37,"Major",0.216,0.273,0,0.349,0.598,90.886,"4/4",4M 48S
"133","Beyoncé","Diva",2,"5Ssv6DaKrW0HczVqx6zXdl",0.875,0.551,"F#",-6.744,"Minor",0.317,0.0488,0.00728,0.0537,0.861,146.092,"4/4",3M 21S
"134","Beyoncé","Flawless Remix (feat. Nicki Minaj)",1,"0zVMzJ37VQNFUNvdxxat2E",0.639,0.659,"G#",-7.273,"Major",0.215,0.241,8.33e-06,0.484,0.457,136.801,"4/4",3M 54S
"135","Beyoncé","Hold Up",1,"0rzNMzZsubFcXSEh7dnem7",0.524,0.397,"C",-11.936,"Major",0.405,0.745,0,0.521,0.552,80.744,"4/4",3M 41S
"136","Beyoncé","Pretty Hurts",2,"7lUA4P03AhwAw40JHkdyGr",0.512,0.625,"B",-6.764,"Major",0.0508,0.00308,0.000164,0.346,0.201,129.935,"4/4",4M 18S
"137","Bia","WHOLE LOTTA MONEY (feat. Nicki Minaj) - Remix",1,"67G6iaOw8DZqp1z8STR89R",0.893,0.463,"C#",-5.301,"Major",0.36,0.199,0,0.318,0.591,81.026,"4/4",3M 50S
