"danceability","energy","loudness","speechiness","acousticness","instrumentalness","liveness","valence","tempo","duration_s","liked","mode_major","time_signature_0/4","time_signature_1/4","time_signature_3/4","time_signature_4/4","time_signature_5/4","key_A","key_A#","key_B","key_C","key_C#","key_D","key_D#","key_E","key_F","key_F#","key_G","key_G#"
0.792,0.605,-6.566,0.0393,0.00881,4.25e-05,0.104,0.239,139.917,262,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
0.425,0.35,-10.951,0.312,0.606,1.31e-05,0.185,0.146,80.783,266,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
0.581,0.315,-11.947,0.0781,0.389,1.68e-05,0.0766,0.185,61.381,246,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
0.755,0.535,-5.088,0.0476,0.00292,4.99e-06,0.104,0.38,123.961,263,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
0.759,0.634,-6.609,0.096,0.539,0.000228,0.183,0.444,156.02,177,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
0.646,0.549,-6.515,0.0704,0.1,2.06e-05,0.12,0.241,127.994,198,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
0.744,0.325,-9.503,0.0642,0.358,1e-06,0.102,0.128,110.063,157,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
0.723,0.471,-9.506,0.122,0.0886,0.000881,0.112,0.135,121.962,253,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
0.645,0.571,-9.021,0.2,0.0947,3.32e-06,0.185,0.184,95.223,250,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
0.565,0.386,-12.383,0.399,0.374,0.000189,0.131,0.0598,83.032,183,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
0.417,0.58,-4.574,0.207,0.0307,1.45e-06,0.179,0.139,68.58,247,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
0.61,0.458,-11.336,0.36,0.696,0.000103,0.0852,0.246,192.099,240,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
0.542,0.592,-11.056,0.355,0.772,6.95e-06,0.0816,0.146,92.185,200,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
0.6,0.319,-10.272,0.294,0.692,0.00958,0.137,0.507,141.96,250,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
0.665,0.447,-11.5,0.102,0.708,0.00188,0.13,0.313,120.082,210,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
0.333,0.328,-9.144,0.0401,0.821,0.000173,0.127,0.152,92.889,304,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0.66,0.658,-6.127,0.0387,0.0409,0.00595,0.102,0.153,176.701,207,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
0.347,0.836,-6.144,0.363,0.0253,5.7e-05,0.305,0.137,86.397,229,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
0.746,0.607,-4.71,0.187,0.239,1.87e-05,0.0929,0.247,83.828,186,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
0.458,0.109,-18.918,0.0661,0.896,2.1e-05,0.119,0.0655,100.928,72,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
0.397,0.257,-11.134,0.0499,0.79,0.00235,0.12,0.0382,115.783,137,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
0.327,0.518,-9.244,0.16,0.856,0.000795,0.116,0.153,177.869,206,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
0.704,0.464,-12.702,0.0622,0.351,0.654,0.189,0.381,128.981,156,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
0.747,0.557,-8.971,0.069,0.369,3.53e-05,0.103,0.552,149.965,195,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
0.646,0.503,-7.218,0.0402,0.097,0,0.13,0.509,158.027,185,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
0.764,0.672,-4.274,0.0655,0.0166,1.06e-06,0.103,0.594,150.021,181,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
0.802,0.659,-5.927,0.127,0.0123,0.0095,0.136,0.471,152.969,151,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
0.726,0.305,-9.076,0.0353,0.763,0,0.09,0.285,141.996,229,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
0.656,0.632,-5.855,0.331,0.161,0,0.0866,0.114,133.819,230,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
0.493,0.69,-4.768,0.275,0.42,0,0.126,0.478,76.85,150,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
0.747,0.706,-7.244,0.404,0.195,0,0.336,0.835,176.095,186,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
0.61,0.318,-9.95,0.148,0.506,0.000617,0.102,0.214,109.491,193,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0.734,0.699,-6.689,0.0614,0.349,0,0.261,0.5,109.979,233,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
0.806,0.905,-4.363,0.294,0.258,0,0.324,0.524,124.001,192,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
0.806,0.905,-4.363,0.294,0.258,0,0.324,0.524,124.001,192,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
0.917,0.541,-8.345,0.0944,0.145,3.25e-05,0.0409,0.752,101.005,138,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
0.588,0.541,-7.212,0.0626,0.417,0,0.107,0.0816,77.478,171,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
0.856,0.382,-7.71,0.116,0.512,0,0.106,0.288,135.07,244,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
0.65,0.265,-15.357,0.0503,0.903,0.385,0.115,0.156,75.002,176,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
0.774,0.63,-7.807,0.286,0.349,0,0.311,0.77,140.033,272,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
0.68,0.658,-5.356,0.0535,0.082,0.0324,0.109,0.278,128.921,214,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
0.538,0.52,-10.143,0.08,0.588,0.00912,0.301,0.0775,113.081,125,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0.743,0.631,-5.815,0.0302,0.633,0,0.0963,0.428,141.955,230,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
0.516,0.456,-9.242,0.0397,0.281,1.27e-05,0.0847,0.238,145.843,178,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
0.554,0.589,-8.163,0.231,0.613,0.000257,0.0982,0.414,74.982,207,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
0.435,0.338,-9.109,0.066,0.853,0,0.412,0.354,179.727,210,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
0.819,0.664,-5.612,0.0828,0.0958,1.75e-06,0.263,0.71,144.988,173,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
0.862,0.814,-4.836,0.142,0.0267,0,0.163,0.814,110.035,170,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
0.409,0.678,-7.731,0.0878,0.359,4.76e-06,0.167,0.168,89.968,281,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
0.857,0.668,-6.816,0.052,0.0175,0.000595,0.101,0.624,89.986,162,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
0.656,0.673,-6.588,0.0477,0.000317,0.0199,0.28,0.494,83.018,223,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
0.813,0.719,-7.992,0.0405,0.051,0.873,0.048,0.619,123.994,376,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
0.586,0.474,-9.21,0.18,0.334,0,0.118,0.146,91.105,206,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
0.698,0.572,-7.735,0.198,0.135,0,0.154,0.391,71.446,177,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
0.741,0.556,-6.647,0.0947,0.22,0,0.0981,0.616,140.056,157,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
0.81,0.55,-7.46,0.17,0.0114,5.69e-06,0.107,0.183,76.503,215,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
0.839,0.81,-5.274,0.0568,0.501,0,0.117,0.814,129.014,209,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
0.904,0.672,-6.544,0.197,0.00382,3e-06,0.138,0.398,139.984,181,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
0.48,0.679,-6.776,0.264,0.452,0,0.152,0.29,81.186,149,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
0.791,0.587,-5.075,0.0413,0.407,0,0.148,0.536,96.057,179,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
0.82,0.808,-6.553,0.0663,0.0902,0,0.209,0.551,104.977,222,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
0.786,0.552,-8.189,0.0944,0.423,0,0.0873,0.551,96.025,226,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
0.762,0.553,-7.207,0.112,0.55,0,0.115,0.773,119.973,158,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
0.941,0.676,-5.54,0.0936,0.211,4.64e-06,0.0986,0.93,120.073,157,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
0.812,0.621,-8.3,0.0515,0.244,0,0.099,0.847,77.998,128,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
0.828,0.37,-7.446,0.264,0.487,0,0.119,0.557,149.95,194,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
0.512,0.623,-6.553,0.0808,0.0187,0,0.13,0.219,112.15,184,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
0.78,0.402,-9.255,0.149,0.188,0,0.0597,0.483,160.046,169,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
0.736,0.622,-4.653,0.133,0.0235,0,0.151,0.506,191.971,193,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
0.581,0.662,-5.239,0.303,0.0153,0,0.111,0.434,93.023,189,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
0.717,0.753,-4.609,0.311,0.293,0,0.158,0.631,169.857,174,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
0.754,0.663,-6.311,0.427,0.0555,0,0.101,0.207,90.195,142,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
0.507,0.933,-4.7,0.0869,7e-05,0,0.105,0.715,149.996,189,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
0.584,0.536,-8.158,0.0279,0.112,0,0.456,0.441,127.001,243,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
0.82,0.281,-15.194,0.0802,0.869,0.961,0.0925,0.62,104.988,183,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
0.658,0.658,-4.866,0.0443,0.0628,0,0.0497,0.582,152.078,207,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
0.651,0.747,-5.456,0.0382,0.0848,0.000555,0.122,0.476,93.048,219,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
0.632,0.805,-5.188,0.045,0.0646,5.83e-05,0.161,0.429,93.009,218,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
0.652,0.784,-4.102,0.0398,0.248,4.24e-05,0.0851,0.445,100.995,198,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
0.543,0.719,-5.88,0.0378,0.285,0,0.225,0.276,102.007,226,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
0.788,0.685,-5.874,0.028,0.0263,0.000126,0.111,0.599,124.001,189,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
0.663,0.68,-6.607,0.0501,0.118,0.00603,0.102,0.384,125.055,200,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
0.653,0.762,-7.111,0.0506,0.371,0.00687,0.0951,0.526,117.977,221,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
0.62,0.635,-8.805,0.039,0.0136,0.00635,0.0756,0.353,93.006,221,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
0.699,0.511,-7.312,0.0867,0.462,0.000121,0.11,0.331,157.987,219,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
0.691,0.538,-9.952,0.103,0.246,0.163,0.178,0.329,99.972,183,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
0.617,0.642,-8.624,0.0334,0.13,0.157,0.0929,0.221,105.885,194,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
0.741,0.613,-9.347,0.0354,0.316,0.0316,0.0893,0.271,115.031,171,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
0.702,0.874,-8.803,0.0348,0.397,0.0476,0.0935,0.779,113.974,222,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
0.666,0.584,-5.259,0.124,0.219,0.000847,0.111,0.707,99.997,222,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
0.773,0.75,-3.889,0.0502,0.00431,0.000362,0.437,0.77,120.988,220,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
0.715,0.656,-6.154,0.0259,0.0162,0.000501,0.0882,0.423,126.01,205,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
0.68,0.798,-4.978,0.116,0.0929,0,0.0746,0.594,116.989,187,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
0.71,0.805,-5.471,0.0637,0.00909,0,0.141,0.897,92.601,172,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
0.786,0.797,-5.437,0.182,0.0667,0,0.11,0.385,146.974,152,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
0.741,0.537,-6.797,0.143,0.0358,0,0.146,0.233,80.454,198,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
0.705,0.733,-4.942,0.102,0.069,0.154,0.823,0.681,135.993,158,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
0.833,0.571,-6.156,0.38,0.108,1.86e-05,0.18,0.906,75.043,118,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
0.853,0.803,-3.297,0.292,0.0085,2.41e-05,0.104,0.433,169.957,204,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
0.785,0.778,-6.003,0.165,0.247,0,0.652,0.769,119.976,283,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
0.698,0.786,-2.814,0.0412,0.00181,0.0045,0.101,0.419,124.019,209,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
0.808,0.676,-4.902,0.223,0.0618,2.68e-06,0.11,0.0763,144.018,145,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
0.661,0.636,-4.551,0.118,0.0203,2.25e-05,0.378,0.428,179.041,210,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
0.661,0.636,-4.551,0.118,0.0203,2.25e-05,0.378,0.428,179.041,210,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
0.526,0.655,-4.208,0.326,0.0566,0,0.116,0.156,121.127,267,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
0.711,0.663,-5.805,0.142,0.03,0,0.123,0.214,121.112,251,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
0.853,0.583,-4.563,0.281,0.15,2.52e-06,0.0864,0.365,160.026,211,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
0.797,0.844,-5.482,0.275,0.0651,0,0.087,0.52,170.142,174,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
0.791,0.839,-4.284,0.266,0.0588,6.26e-05,0.259,0.383,170.113,203,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
0.52,0.742,-5.488,0.359,0.00766,0,0.414,0.438,117.856,149,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
0.652,0.905,-4.113,0.11,0.119,0.00346,0.109,0.265,156.051,206,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
0.869,0.712,-6.136,0.103,0.0715,0,0.272,0.435,120,276,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
0.766,0.901,-2.764,0.128,0.104,7.15e-06,0.0924,0.215,129.993,167,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
0.918,0.624,-4.986,0.371,0.0423,0,0.0749,0.474,148.987,122,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
0.838,0.624,-4.557,0.228,0.0624,0,0.217,0.117,95.937,158,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
0.819,0.713,-5.623,0.304,0.358,1.63e-05,0.0947,0.506,152.016,177,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
0.798,0.781,-2.726,0.231,0.0316,1.09e-05,0.135,0.709,177.043,220,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
0.841,0.733,-5.077,0.142,0.0246,0,0.174,0.284,130.009,284,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
0.633,0.853,-6.491,0.389,0.302,0,0.152,0.544,130.018,212,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
0.919,0.535,-5.944,0.093,0.0483,0,0.102,0.197,117.957,146,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
0.848,0.663,-5.606,0.245,0.523,0,0.108,0.333,133.993,255,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
0.848,0.663,-5.606,0.245,0.523,0,0.108,0.333,133.993,255,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
0.583,0.686,-6.932,0.392,0.324,0,0.132,0.743,144.607,219,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
0.489,0.878,-3.36,0.368,0.351,0,0.698,0.775,81.497,372,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
0.428,0.754,-6.416,0.179,0.3,0,0.136,0.394,125.948,316,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
0.897,0.743,-5.446,0.222,0.304,4.44e-05,0.137,0.905,134.979,187,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
0.901,0.529,-7.94,0.413,0.0679,0,0.536,0.343,144.941,184,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
0.901,0.529,-7.94,0.413,0.0679,0,0.536,0.343,144.941,184,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
0.433,0.85,-5.79,0.416,0.325,0,0.356,0.58,159.956,168,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
0.797,0.633,-4.815,0.238,0.223,0,0.109,0.577,156.015,232,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
0.655,0.869,-4.342,0.212,0.141,2.32e-05,0.312,0.0818,135.809,140,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
0.853,0.693,-6.87,0.275,0.0239,0,0.11,0.662,95.967,234,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
0.853,0.693,-6.87,0.275,0.0239,0,0.11,0.662,95.967,234,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
0.697,0.849,-4.953,0.248,0.228,4.52e-05,0.493,0.734,81.956,192,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
0.852,0.632,-8.08,0.43,0.606,0,0.142,0.715,140.489,214,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
0.668,0.489,-9.13,0.137,0.115,0,0.184,0.258,142.226,232,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
0.598,0.252,-15.086,0.0644,0.194,0.133,0.0992,0.0352,120.064,238,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
0.726,0.824,-5.011,0.345,0.584,1.14e-06,0.113,0.382,130.118,290,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
0.597,0.427,-6.764,0.0536,0.18,1.33e-05,0.121,0.0997,120.085,220,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
0.705,0.747,-4.542,0.0483,0.000361,0,0.311,0.29,129.972,235,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
0.705,0.747,-4.542,0.0483,0.000361,0,0.311,0.29,129.972,235,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
0.854,0.569,-8.151,0.106,0.0609,0.0816,0.1,0.294,80.015,205,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
0.854,0.569,-8.151,0.106,0.0609,0.0816,0.1,0.294,80.015,205,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
0.721,0.707,-6.364,0.0595,0.181,3.68e-06,0.143,0.743,125.005,158,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
0.557,0.618,-5.446,0.0442,0.334,1.35e-05,0.0921,0.1,121.214,150,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
0.757,0.848,-4.234,0.335,0.0481,0,0.121,0.686,139.995,213,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
0.783,0.559,-9.436,0.0786,0.0847,0.0293,0.119,0.621,129.011,184,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
0.639,0.378,-14.166,0.0661,0.78,0.00331,0.111,0.411,75.016,211,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
0.724,0.614,-8.313,0.0337,0.0222,0.00259,0.0999,0.174,124.993,217,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
0.565,0.817,-4.988,0.0449,0.0494,2.65e-06,0.31,0.14,111.981,218,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
0.537,0.657,-8.882,0.109,0.0898,2.35e-05,0.153,0.345,102.975,228,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
0.507,0.606,-8.758,0.452,0.185,0,0.174,0.202,180.607,272,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
0.565,0.943,-6.883,0.352,0.472,0,0.682,0.367,91.877,263,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
0.51,0.649,-6.179,0.206,0.0174,0,0.122,0.356,176.198,261,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
0.659,0.559,-7.306,0.16,0.468,0,0.13,0.606,67.485,181,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
0.719,0.855,-5.977,0.39,0.384,0,0.0696,0.504,132.83,307,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
0.563,0.858,-5.937,0.242,0.0223,0,0.307,0.819,87.087,221,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
0.622,0.968,-4.135,0.0676,0.00205,6.63e-05,0.589,0.52,140.023,248,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
0.482,0.722,-7.372,0.252,0.00687,0,0.228,0.4,140.817,232,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
0.567,0.72,-7.285,0.34,0.0844,0,0.344,0.431,142.899,285,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
0.525,0.774,-6.005,0.254,0.00178,0.000121,0.59,0.236,75.777,297,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
0.74,0.614,-7.32,0.271,0.0068,0,0.16,0.292,130.126,249,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
0.499,0.803,-8.056,0.427,0.0415,0,0.103,0.339,150.307,237,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
0.775,0.565,-8.394,0.179,0.288,0,0.352,0.477,119.991,264,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
0.522,0.654,-7.14,0.322,0.701,0,0.207,0.508,77.74,311,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
0.744,0.637,-7.297,0.301,0.249,0,0.0965,0.697,139.882,329,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
0.6,0.809,-7.049,0.464,0.0184,0,0.455,0.413,77.495,243,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
0.422,0.538,-8.138,0.0434,0.304,0.0547,0.657,0.208,175.735,188,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
0.598,0.827,-6.381,0.0262,0.000556,0.268,0.0967,0.484,128.004,240,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
0.546,0.979,-6.749,0.0444,0.09,0.507,0.0728,0.138,124.127,294,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
0.468,0.693,-6.039,0.0607,0.0154,0.000186,0.172,0.133,128.044,243,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
0.656,0.497,-12.417,0.0343,0.196,0.919,0.0794,0.31,124.01,344,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
0.569,0.542,-11.155,0.0636,0.0299,0.000188,0.175,0.105,127.977,336,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
0.664,0.72,-9.6,0.0364,0.014,0.434,0.641,0.27,126.013,543,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
0.611,0.722,-8.198,0.0256,0.0243,0.0324,0.318,0.526,135.981,357,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
0.6,0.774,-7.243,0.0256,0.0379,0.0134,0.191,0.8,136.007,221,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
0.442,0.629,-8.569,0.0543,0.0981,1.12e-05,0.429,0.276,129.946,168,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
